student_id,year,grade,attendance_category,attendance_rate,study_hours_per_week,study_consistency,performance_trend,screen_time_hours,homework_completion_rate,academic_risk_score,behavioral_risk_score,overall_risk_score,Buddhism_score,English_score,Geography_score,History_score,ICT_score,Mathematics_score,Science_score,Sinhala_score
STU0541,2025,10,moderate,59.59,18.2,,,,0.693,39.07,17.69,52,92.44,73.58,69.3,92.61,75.82,45.73,74.67,89.46
STU0542,2023,8,moderate,55,11,,,,0.5894,54.05,26.02,60.83,70.17,71.6,79.61,60.32,51.48,32.97,64.17,64.9
STU0542,2024,9,moderate,68.18,11,,,,0.5897,53.11,25.86,60.37,74.05,73.06,81.88,63.38,52.23,34.16,67.92,67.92
STU0542,2025,10,moderate,67.36,11,,,,0.5876,45,26,56.75,73.8,76.8,85.37,65.55,54.88,36.31,70.89,71.27
STU0543,2023,8,moderate,53,8.1,,,,0.5472,91.56,24.15,77.24,65.38,45.99,27.41,56.61,56.09,36.39,41.87,67.93
STU0543,2024,9,moderate,56.57,8.1,,,,0.5385,82.8,24.23,73.32,68.76,48.81,31.02,58.71,55.76,37.78,44.96,71.32
STU0543,2025,10,moderate,61.66,8.1,,,,0.5442,73.11,24.18,68.94,68.79,51.48,33.49,65.75,61.69,42.72,46.69,72.73
STU0544,2023,8,excellent,82.5,10.1,,,,0.6924,31.9,13.5,37.6,71.77,70.79,64.17,72.31,73.25,76.31,67.56,86.48
STU0544,2024,9,excellent,88.38,10.1,,,,0.6923,22.58,13.5,27.68,79.2,76.91,71.81,78.78,80.3,80.84,73.95,90.2
STU0544,2025,10,excellent,84.46,10.1,,,,0.693,20.83,13.48,32.21,86.2,80.78,76.13,82.61,84.58,86.97,76.56,93.64
STU0545,2023,8,excellent,86.5,17.1,,,,0.8033,15.68,13.9,30.46,97.71,96.74,89.58,97.26,93.46,78.48,85.14,92.62
STU0545,2024,9,excellent,88.38,17.1,,,,0.7949,15.51,13.83,28.17,97.51,97.29,91.4,97.54,94.34,80.6,85.99,94.21
STU0545,2025,10,excellent,88.08,17.1,,,,0.7984,15.12,13.87,29.87,97.63,97.36,91.65,97.55,95.38,81.18,88.35,94.99
STU0546,2023,8,moderate,69.5,8.7,,,,0.6924,28.04,17.33,46.95,85.85,93.36,69.8,92.47,57.67,84.63,89.06,87.86
STU0546,2024,9,moderate,66.67,8.7,,,,0.6923,27.3,17.19,46.58,85.34,93.2,73.24,92.97,61,87.99,91.17,88.04
STU0546,2025,10,moderate,64.25,8.7,,,,0.693,26.23,17.34,46.14,90.1,95,76.43,94.29,63.2,89.42,93.59,91.81
STU0547,2023,8,good,74,10.8,,,,0.6244,97.69,38.89,80.74,48.38,52.33,27.75,39.54,62.28,43.57,71.8,46.02
STU0547,2024,9,good,75.76,10.8,,,,0.6154,71.82,38.8,71.41,53.34,56.89,32.56,43.18,66.73,47.81,77.35,51.94
STU0547,2025,10,good,74.61,10.8,,,,0.6232,54.8,38.9,62.21,58.09,62.47,36.45,47.59,71.3,52.52,80.11,57.4
STU0548,2023,8,moderate,62,15.8,,,,0.8633,5.2,11.12,35.12,95.81,90.84,88.89,92.96,97.76,92.01,95.56,96.65
STU0548,2024,9,moderate,68.18,15.8,,,,0.8718,5.18,10.99,35.08,95.81,89.63,88.69,94.99,97.76,90.59,95.49,96.04
STU0548,2025,10,moderate,68.39,15.8,,,,0.8682,13.03,11.09,38.63,96.01,90.33,89.16,94.54,97.85,91.32,96.18,97.16
STU0549,2023,8,good,76,18.5,,,,0.8891,4.36,11.59,34.86,95.27,93.32,96.42,88.47,96.42,92.54,97.37,97.28
STU0549,2024,9,good,78.79,18.5,,,,0.8974,3.56,11.39,29.61,96.78,94.85,97.19,92.77,97.21,95.86,97.56,97.3
STU0549,2025,10,good,73.58,18.5,,,,0.8946,3.33,11.49,34.37,97.58,96.01,97.25,94.92,97.45,96.96,97.37,97.81
STU0550,2023,8,excellent,87.5,19,,,,0.8713,4.63,11.71,19.34,97.97,95.54,96.42,95.62,93.09,92.85,91.35,97.85
STU0550,2024,9,excellent,84.85,19,,,,0.8718,4.21,11.73,19.71,97.55,96.96,96.71,96.49,95.39,94.51,93.42,97.62
STU0550,2025,10,excellent,88.08,19,,,,0.8682,3.91,11.73,17.99,98.05,97.16,97.31,96.91,96.53,96.38,95.27,97.76
STU0551,2023,8,excellent,84,21.5,,,,0.9743,2.67,8.76,20.25,97.5,97.74,95.47,97.53,90.49,88.87,96.47,95.11
STU0551,2024,9,excellent,85.35,21.5,,,,0.9744,2.28,8.67,19.77,97.12,98.01,96.11,97.83,93.36,90.77,97.1,96.26
STU0551,2025,10,excellent,76.68,21.5,,,,0.9736,2.29,8.75,26.11,97.44,98.02,95.65,97.98,92.57,90.91,97.03,96.43
STU0552,2023,8,good,78,18.6,,,,0.8713,14.37,7.77,35.53,97.34,81.45,97.83,92.8,93.8,82.42,96.58,87
STU0552,2024,9,good,70.71,18.6,,,,0.8718,13.96,7.67,38.2,97.7,83.45,97.8,94.63,93.21,83.15,97,89.2
STU0552,2025,10,good,77.2,18.6,,,,0.8682,5.4,7.74,31.65,97.76,86,97.96,94.83,95.9,87.11,97.06,91.74
STU0553,2023,8,good,75,14.5,,,,0.8033,5.99,12.34,35.78,97.88,93.3,83.09,96.14,97.43,97.05,96.25,96.88
STU0553,2024,9,good,80.3,14.5,,,,0.7949,5.97,12.18,35.73,97.73,94.33,84.81,95.57,97.8,97.28,96.4,96.7
STU0553,2025,10,good,83.42,14.5,,,,0.7984,5.68,12.29,27.11,97.44,95.38,86,97.06,97.83,97.21,96.89,97.53
STU0554,2023,8,good,76,14.9,,,,0.6924,20.6,18.15,43.81,96.56,95.45,75.05,89.67,80.85,75.35,77.06,85.9
STU0554,2024,9,good,82.83,14.9,,,,0.6923,11.64,18.19,39.49,97.26,96.5,77.05,92.54,84.45,78.03,80.5,89.33
STU0554,2025,10,good,85.49,14.9,,,,0.693,10.69,18.19,34.9,97.43,96.04,80.38,95.41,88.14,81.51,82.91,92.64
STU0555,2023,8,moderate,65.5,9.2,,,,0.7346,32.13,22.13,49.99,73.86,56.69,68.72,65.55,86.21,72.09,85.32,50.26
STU0555,2024,9,moderate,64.14,9.2,,,,0.7436,31.5,22.08,49.69,75.54,58.56,71.1,67.28,86.02,74.23,88.39,51.45
STU0555,2025,10,moderate,64.77,9.2,,,,0.7365,31.19,22.13,49.57,77.94,59.57,72.51,67.08,87.9,74.27,89.83,52.58
STU0556,2023,8,moderate,67,10.4,,,,0.6667,36.61,23.49,52.35,76.49,85.61,50.31,61.53,59.64,59.9,54.94,55.26
STU0556,2024,9,moderate,61.62,10.4,,,,0.6667,35.49,23.43,51.83,79.72,88.19,53.61,61.92,63.15,63.87,55.99,58.96
STU0556,2025,10,moderate,67.36,10.4,,,,0.6667,35.01,23.51,51.63,80.45,88.09,55.27,63.1,65,65.71,59.26,60.06
STU0557,2023,8,moderate,63.5,13.4,,,,0.53,35.59,25.52,52.39,72.39,65.32,66.91,57.54,90.54,79.07,76.15,63.1
STU0557,2024,9,moderate,61.11,13.4,,,,0.5385,34.15,25.58,51.76,77.84,68.54,70.61,62.09,91.61,81.07,78.67,67.72
STU0557,2025,10,moderate,59.59,13.4,,,,0.5349,33.62,25.61,51.53,76.4,71.56,74.09,66.05,92.91,82.47,79.72,69.17
STU0558,2023,8,moderate,70,4.6,,,,0.6924,28.42,42.18,53.33,93.05,81.7,78.66,62.23,94.82,80.98,94.5,65.27
STU0558,2024,9,moderate,75.76,4.6,,,,0.6923,28.83,42.26,53.54,93.41,79.74,76.79,59.2,94.79,79.66,94.97,63.99
STU0558,2025,10,moderate,69.43,4.6,,,,0.693,29.18,42.2,53.68,93.61,79.29,75.16,58.85,94.71,78.69,93.78,62.86
STU0559,2023,8,good,78,10.7,,,,0.8713,25.6,10.57,43.08,83.83,84.64,82.97,88.63,67.43,80.75,76.31,78.23
STU0559,2024,9,good,80.3,10.7,,,,0.8718,17.08,10.66,40.35,86.09,87.99,86.3,89.3,74.1,84.01,80.82,83.44
STU0559,2025,10,good,73.58,10.7,,,,0.8682,15.59,10.64,39.68,90.46,90.87,89.88,93.5,74.8,88.73,85.58,88.32
STU0560,2023,8,excellent,84,21.4,,,,0.9743,1.96,11.44,28.7,94.3,96.07,96.18,97.62,97.57,97.45,97.68,93.53
STU0560,2024,9,excellent,84.34,21.4,,,,0.9744,1.99,11.44,29.54,94.33,96.17,96.76,97.41,97.1,97.34,97.59,93.01
STU0560,2025,10,excellent,86.01,21.4,,,,0.9736,1.92,11.42,23.75,96.12,95.43,96.32,97.91,97.56,97.76,97.87,92.79
STU0561,2023,8,moderate,63.5,2.1,,,,0.8033,18.11,34.38,46.75,97.05,84.54,80.98,85.02,89.43,89.15,84.73,67.26
STU0561,2024,9,moderate,59.6,2.1,,,,0.7949,17.42,34.2,46.39,97.18,88.13,86.46,87.08,91.61,91.01,86.14,69.14
STU0561,2025,10,moderate,61.14,2.1,,,,0.7984,16.31,34.33,45.92,97.55,89.55,86.05,92.26,92.26,93.95,89.82,73.21
STU0562,2023,8,good,80,14.9,,,,0.897,15.5,8.06,30.29,84.33,90.32,78.88,88.59,93.24,75.57,94.74,88.74
STU0562,2024,9,good,74.75,14.9,,,,0.8974,14.63,7.96,33.67,88.56,91.74,81.39,91.25,94.49,78.82,95.46,87.98
STU0562,2025,10,good,77.72,14.9,,,,0.8946,13.91,8.04,34.55,91.22,93.61,86.03,92.66,94.62,80.82,96.7,90.59
STU0563,2023,8,excellent,83,20.4,,,,0.9148,2.64,9.99,24.35,97.97,97.85,98.13,97.77,96.89,97.6,97.79,97.43
STU0563,2024,9,excellent,86.36,20.4,,,,0.9231,2.45,10.06,17.28,97.75,97.31,97.79,97.68,97.51,97.79,97.89,97.99
STU0563,2025,10,excellent,83.42,20.4,,,,0.9209,2.47,10.05,19.7,97.84,97.69,97.72,97.71,98.1,97.89,97.65,97.74
STU0564,2023,8,moderate,65.5,7.9,,,,0.5987,81.61,43.64,77.63,42.66,33.65,62.8,52.86,39.87,36.49,74.88,65.19
STU0564,2024,9,moderate,67.68,7.9,,,,0.5897,73.07,43.85,73.84,45.96,38.71,67.93,56.44,45.31,39.55,78.07,70.34
STU0564,2025,10,moderate,65.8,7.9,,,,0.5969,63.6,43.74,69.56,50.27,41.04,68.93,59.88,46.8,42.86,81.16,73.32
STU0565,2023,8,moderate,63,10.9,,,,0.7439,19.4,20.39,43.83,82.86,85.81,82.15,91.07,70.57,85.69,90.07,83.88
STU0565,2024,9,moderate,67.68,10.9,,,,0.7436,18.62,20.39,43.47,88.17,89.1,82.41,92.73,73.84,85.26,91.3,87.25
STU0565,2025,10,moderate,63.73,10.9,,,,0.7457,18.01,20.37,43.2,88.26,89.97,84.73,92.92,75.76,87.02,92.64,88.33
STU0566,2023,8,moderate,60,9.6,,,,0.6409,62.3,23.84,64,68.31,55.23,49.76,94.52,46.31,61.04,40.07,68.11
STU0566,2024,9,moderate,69.19,9.6,,,,0.641,53.5,23.77,60.01,69.67,58.9,50.64,94.48,48.66,63.11,40.7,72.6
STU0566,2025,10,moderate,61.14,9.6,,,,0.6403,44.96,23.79,56.18,70.06,55.96,52.41,96.15,51.74,66.33,42.41,74.89
STU0567,2023,8,at-risk,23.5,4.7,,,,0.3076,100,58.88,89.72,25.95,32.76,35.87,21.44,39.64,42.42,46.07,38.11
STU0567,2024,9,at-risk,20.71,4.7,,,,0.3077,100,58.89,89.72,26.27,30.65,36.13,23.56,39.71,45.81,47.05,39.51
STU0567,2025,10,at-risk,24.87,4.7,,,,0.307,100,58.82,89.71,30.84,32.76,38.76,25.19,40.03,45.74,48.47,40.77
STU0568,2023,8,good,78,16.5,,,,0.7439,10.3,12.21,33.91,92.99,94.8,79.73,87.26,86.04,85.7,85.66,85.17
STU0568,2024,9,good,74.24,16.5,,,,0.7436,10.03,12.22,37.28,93.88,93.8,83.96,84.99,88.03,87.37,85.85,85.34
STU0568,2025,10,good,83.42,16.5,,,,0.7457,9.57,12.19,24.33,93.42,95.96,84.06,86.69,87.72,88.7,87.52,85.99
STU0569,2023,8,excellent,86,19,,,,0.897,2.96,9.45,22.83,97.81,97.94,98.02,97.8,97.54,97.91,97.54,97.54
STU0569,2024,9,excellent,90.4,19,,,,0.8974,2.99,9.54,14.74,97.64,97.57,97.78,97.74,97.47,97.55,97.74,97.79
STU0569,2025,10,excellent,84.46,19,,,,0.8946,2.99,9.52,21.39,97.91,97.89,97.87,97.59,97.78,97.86,97.65,97.75
STU0570,2023,8,excellent,84.5,20.1,,,,0.9485,2.2,9.2,24.55,97.37,96.89,97.81,98.14,97.94,97.27,97.8,93.79
STU0570,2024,9,excellent,80.81,20.1,,,,0.9487,2.08,9.11,29.75,97.98,97.54,97.91,97.61,98.12,97.56,97.79,94.75
STU0570,2025,10,excellent,86.01,20.1,,,,0.9473,2.03,9.18,22.35,97.75,97.85,97.85,97.79,98.17,97.55,97.96,95.75
STU0571,2023,8,good,76.5,12.9,,,,0.538,90.17,22.5,69.14,28.69,48.06,66.01,64.19,57.61,34.33,57.46,48.8
STU0571,2024,9,good,82.32,12.9,,,,0.5385,65.94,22.57,51.63,30.94,50.84,68.99,67.4,60.78,37.22,60.03,53.11
STU0571,2025,10,good,78.76,12.9,,,,0.5349,64.88,22.54,56.39,34.48,54.99,70.64,68.35,65.58,38.99,62.77,56.26
STU0572,2023,8,irregular,47,3.9,,,,0.2818,100,57.83,89.46,43.32,39.31,19.17,23.48,28.24,16.19,34.69,38.37
STU0572,2024,9,irregular,42.93,3.9,,,,0.2821,100,57.83,89.46,46.29,40.4,18.85,24.67,30.2,17.42,34.89,40.9
STU0572,2025,10,irregular,41.97,3.9,,,,0.2806,100,57.8,89.45,47.29,43.67,22.02,24.95,33.26,17.86,35.18,43.04
STU0573,2023,8,excellent,90,17.3,,,,0.8548,16.9,14.2,24.96,92.49,71.34,94.29,67.87,96.17,87.61,92.01,78.44
STU0573,2024,9,excellent,93.94,17.3,,,,0.8462,15.84,14.31,17.38,94.41,74.56,95.35,74.63,97.46,90.38,95.15,82.77
STU0573,2025,10,excellent,90.16,17.3,,,,0.8511,14.98,14.24,21.37,94.6,79.99,96.15,76.59,97.45,91.98,95.61,87.11
STU0574,2023,8,good,70.5,17.8,,,,0.7182,9.06,12.69,37.25,97.2,85.19,89.73,84.86,97.1,93.15,97.8,86.3
STU0574,2024,9,good,73.74,17.8,,,,0.7179,8.7,12.78,37.11,97.42,86.59,92.43,86.48,97.16,94.34,97.74,86.22
STU0574,2025,10,good,65.8,17.8,,,,0.7194,8.48,12.7,36.99,97.54,86.16,94.25,88.5,97.49,93.58,97.76,87.56
STU0575,2023,8,irregular,45.5,9.6,,,,0.47,48.95,30.21,59.58,66.42,43.51,62.67,83.07,56.65,52.16,69.93,63.27
STU0575,2024,9,irregular,47.47,9.6,,,,0.4615,47.45,30.41,58.96,72.23,46.46,68.81,85.64,61.84,55.88,73.7,68
STU0575,2025,10,irregular,44.56,9.6,,,,0.4651,37.7,30.3,54.54,77.13,52.16,72.91,87.72,63.7,59.79,78.36,74.21
STU0576,2023,8,excellent,87.5,18.7,,,,0.9485,3.05,27.67,22.61,97.49,97.46,97.05,97.02,95.14,94.72,86.59,97.49
STU0576,2024,9,excellent,82.32,18.7,,,,0.9487,2.89,27.76,30.85,97.68,97.69,97.36,97.32,95.95,95.64,86.56,97.31
STU0576,2025,10,excellent,88.6,18.7,,,,0.9473,2.62,27.73,21.31,97.48,97.83,97.13,97.01,95.78,96.26,90.85,97.89
STU0577,2023,8,moderate,65,11.3,,,,0.6667,55.57,18.53,59.64,62.4,42.88,58.28,62.46,52.33,59.69,46.54,60.83
STU0577,2024,9,moderate,58.59,11.3,,,,0.6667,54.44,18.61,59.15,67.35,46.51,58.7,66.38,56.05,62.77,47.33,65.19
STU0577,2025,10,moderate,57.51,11.3,,,,0.6667,44.65,18.55,54.73,71.19,49.91,62.59,70.1,60.25,65.61,54.25,70.75
STU0578,2023,8,good,76,17.2,,,,0.7604,5.85,9.88,35.1,98.09,95.64,97.85,97.57,97.63,97.53,97.63,97.29
STU0578,2024,9,good,76.77,17.2,,,,0.7692,5.58,10.14,29.73,97.86,96.33,97.71,97.88,98.03,97.67,97.65,97.67
STU0578,2025,10,good,77.2,17.2,,,,0.7628,5.67,10.02,31.45,97.83,97.03,97.56,98.17,97.78,97.69,97.72,97.66
STU0579,2023,8,good,69.5,19.9,,,,0.7861,16.77,12.83,40.76,90.83,94.59,91.87,90.6,92.36,91.13,76.16,86.02
STU0579,2024,9,good,74.75,19.9,,,,0.7949,16.51,12.69,40.6,89.69,94.55,90.37,90.43,93.31,91.82,77.28,86.91
STU0579,2025,10,good,73.06,19.9,,,,0.7892,8.12,12.79,36.85,92.3,95.12,90.9,92.01,93.28,90.64,80.72,88.35
STU0580,2023,8,good,69,15.7,,,,0.6667,23.35,16.26,44.57,83.24,78.76,77.27,74.72,78.54,78.25,72.58,84.48
STU0580,2024,9,good,71.72,15.7,,,,0.6667,22.11,16.37,44.04,83.65,80.28,82.81,77.56,83.22,82.82,74.6,87.12
STU0580,2025,10,good,69.95,15.7,,,,0.6667,20.54,16.39,43.34,90.86,85.71,85.55,82.63,86.35,86.32,78.33,88.91
STU0581,2023,8,excellent,84.5,22.5,,,,0.9743,1.45,7.9,22.08,97.66,97.99,97.91,97.76,97.71,97.49,97.27,97.69
STU0581,2024,9,excellent,84.85,22.5,,,,0.9744,1.39,7.9,20.18,97.97,97.81,98.17,97.57,97.92,97.71,97.64,97.78
STU0581,2025,10,excellent,87.56,22.5,,,,0.9736,1.38,7.94,18.72,97.89,98.02,98.06,97.75,97.8,97.74,97.89,97.85
STU0582,2023,8,excellent,89,16.1,,,,0.9485,4.59,6.89,16.9,94.82,89.99,91.4,95.56,95.03,94.6,81.42,89.04
STU0582,2024,9,excellent,90.4,16.1,,,,0.9487,12.41,6.88,19.22,95.37,90.84,91.76,95.38,96.56,93.27,81.86,90.28
STU0582,2025,10,excellent,86.01,16.1,,,,0.9473,3.81,6.93,19.88,96.23,92.7,93.77,95.82,96.75,95.31,85.74,91.67
STU0583,2023,8,moderate,62.5,6,,,,0.5894,74.12,47.26,75.17,68.69,79.56,49.29,69.58,40.84,35.16,37.66,54.69
STU0583,2024,9,moderate,68.18,6,,,,0.5897,64.94,47.33,71.06,72.91,81.23,52.79,70.67,46.39,35.78,40.09,57.64
STU0583,2025,10,moderate,68.39,6,,,,0.5876,63.83,47.35,70.56,75.14,83.99,54.71,74.71,48.4,40.35,42.5,60.96
STU0584,2023,8,good,77.5,18.6,,,,0.8633,13.13,10.96,37.67,97.84,95.63,90.1,97.42,93.07,92,90.51,97.54
STU0584,2024,9,good,76.77,18.6,,,,0.8718,4.26,10.87,34.63,97.97,96.91,93.26,97.76,95.14,94.06,94.76,97.25
STU0584,2025,10,good,71.5,18.6,,,,0.8682,4.12,10.87,34.57,98.01,97.92,94.71,97.64,95.87,94.82,95,97.44
STU0585,2023,8,excellent,84,20.1,,,,0.8713,3.64,10.87,19.42,97.82,97.79,97.66,94.88,98.02,96.83,97.76,97.9
STU0585,2024,9,excellent,84.34,20.1,,,,0.8718,3.48,10.89,22.87,97.82,97.81,97.56,97.09,97.78,97.84,97.77,97.95
STU0585,2025,10,excellent,84.46,20.1,,,,0.8682,3.56,10.91,18.39,97.62,97.84,97.61,96.97,97.91,97.77,97.7,97.96
STU0586,2023,8,good,76,15.3,,,,0.9063,4.56,9.55,28.38,97.66,96.78,95,97.79,88.59,84,94.61,97.29
STU0586,2024,9,good,80.81,15.3,,,,0.8974,4.35,9.67,25.5,97.68,97.24,95.66,97.57,90.2,86.66,95.3,96.78
STU0586,2025,10,good,78.76,15.3,,,,0.9038,3.72,9.57,26.53,97.43,97.56,97.08,97.52,92.82,89.49,96.97,97.16
STU0587,2023,8,moderate,62.5,9.2,,,,0.7954,29.23,18.92,47.89,87.64,82.62,74.22,72.91,81.51,67.53,70.41,66.25
STU0587,2024,9,moderate,71.21,9.2,,,,0.7949,21.29,18.89,44.3,90.23,83.25,76.28,74.22,84.82,69.64,74.44,69.62
STU0587,2025,10,moderate,62.69,9.2,,,,0.7984,27.34,18.94,47.04,92.17,85.3,79.33,76.55,85.31,73.33,77.21,71.12
STU0588,2023,8,moderate,66.5,7.3,,,,0.4957,100,48.53,87.13,26.15,40.67,18.46,49.03,35.78,48.92,36.13,24.95
STU0588,2024,9,moderate,67.17,7.3,,,,0.4872,100,48.3,87.07,30.05,43.83,21.42,52.22,37.12,50.85,40.83,28.71
STU0588,2025,10,moderate,72.02,7.3,,,,0.4915,100,48.42,87.11,33.81,45.94,25.5,55.94,39.86,53.74,42.37,30.9
STU0589,2023,8,excellent,87.5,21.4,,,,0.8805,6.01,11.37,21.67,94.19,96.5,79.72,97.76,95.9,76.85,94.86,94.66
STU0589,2024,9,excellent,84.85,21.4,,,,0.8718,5.69,11.36,22.98,95.07,96.83,83.17,98.16,96.18,80.13,96.01,94.79
STU0589,2025,10,excellent,80.31,21.4,,,,0.8775,5.08,11.36,29.06,96.05,97.45,85.87,98.12,97.2,83.1,96.59,95.63
STU0590,2023,8,good,73,13.5,,,,0.8376,20.11,35.26,47.86,85.01,82.07,70.55,68.89,86.77,75.21,68.86,87.32
STU0590,2024,9,good,74.75,13.5,,,,0.8462,18.49,35.15,44.01,88.02,85.03,77.13,73.06,89.46,80.26,71.11,89.35
STU0590,2025,10,good,68.91,13.5,,,,0.8419,17.48,35.21,46.6,90.49,88.67,78.77,76,91.58,80.69,75.53,93.11
STU0591,2023,8,good,85,17,,,,0.7439,6.75,13.42,23.04,97.43,97.2,95.08,96.81,89.47,97.95,97.76,94.56
STU0591,2024,9,good,79.8,17,,,,0.7436,6.44,13.3,31.17,98.08,97.55,96,97.45,92.99,97.69,97.62,95.83
STU0591,2025,10,good,75.65,17,,,,0.7457,6.4,13.39,36.23,97.84,97.58,95.6,97.77,93.54,97.79,97.89,95.27
STU0592,2023,8,good,76,12.4,,,,0.8119,25.44,10.23,41.54,95.4,93.33,93.36,85.25,90.43,68.16,63.26,91.71
STU0592,2024,9,good,88.89,12.4,,,,0.8205,24.49,10.32,29.43,96.33,94.71,93.76,89.05,91.11,72.11,64.71,93.54
STU0592,2025,10,good,72.02,12.4,,,,0.8155,16.98,10.28,40.21,97.17,94.93,96.4,89.58,92.6,72.93,69.54,93.55
STU0593,2023,8,excellent,78,17.9,,,,0.8291,13.68,29.55,41.56,97.37,97.76,89.93,98.08,96.75,91.95,88.18,97.65
STU0593,2024,9,excellent,83.84,17.9,,,,0.8205,5.39,29.54,26.71,97.83,97.6,94.26,97.65,97.42,94.05,90.41,97.02
STU0593,2025,10,excellent,85.49,17.9,,,,0.8248,4.97,29.55,25.27,97.86,97.8,94.49,97.89,97.03,95.22,93.81,97.95
STU0594,2023,8,good,68.5,10.7,,,,0.8033,18.63,14.68,42.05,94.21,83.43,86.25,82,87.81,86.45,65.83,85.28
STU0594,2024,9,good,71.21,10.7,,,,0.7949,25.12,14.68,44.97,94.51,86.06,86.78,83.08,90.74,89.37,66.69,87.74
STU0594,2025,10,good,73.58,10.7,,,,0.7984,17.7,14.74,41.65,94.64,85.93,87.64,86.26,91.61,90.4,68.18,87.21
STU0595,2023,8,excellent,86.5,22.2,,,,0.8291,5.28,12.49,26.33,96.21,91.63,95.71,97.11,97.81,96.25,97.44,91.4
STU0595,2024,9,excellent,83.33,22.2,,,,0.8205,5.26,12.45,30.58,96.24,91.51,96.71,97.64,97.35,97.02,97.82,92.42
STU0595,2025,10,excellent,88.6,22.2,,,,0.8248,5.15,12.42,22.22,96.53,92.95,95.81,96.96,97.93,96.22,97.55,93.38
STU0596,2023,8,moderate,61.5,9.1,,,,0.6924,35.96,18.47,50.8,74.13,64.98,53.21,52.75,57.3,69.93,55.23,74.72
STU0596,2024,9,moderate,62.12,9.1,,,,0.6923,33.94,18.47,49.89,79.25,68.78,58.57,58.84,63.59,75.19,61.07,78.31
STU0596,2025,10,moderate,55.44,9.1,,,,0.693,31.72,18.47,48.89,85.86,74.61,64.62,61.91,70.05,80.08,65.43,83.84
STU0597,2023,8,excellent,83.5,16.3,,,,0.8119,7.15,14.4,27.38,96.58,96.14,90.02,86.89,91.66,90.21,89.48,91.77
STU0597,2024,9,excellent,86.36,16.3,,,,0.8205,6.59,14.39,23.83,95.82,97.15,91.87,88.65,92.84,91.1,89.79,93.51
STU0597,2025,10,excellent,82.9,16.3,,,,0.8155,6.4,14.43,28.98,96.03,97.14,93.44,90.45,92.81,91.02,91.54,94.04
STU0598,2023,8,irregular,63,6,,,,0.6409,77.22,48.25,76.81,61.31,39.62,49.25,32.02,76.16,70.54,89.28,49.76
STU0598,2024,9,irregular,59.6,6,,,,0.641,52.43,48.18,65.64,65.33,44.6,56.85,37.77,78.42,74.56,92.44,54.94
STU0598,2025,10,irregular,63.21,6,,,,0.6403,50.69,48.21,64.86,71.45,46.13,60.89,43.31,82.73,78.06,95.02,58.31
STU0599,2023,8,good,73.5,18,,,,0.8033,14.81,11.18,39.46,87.78,97,88.34,96.49,94.02,93.56,87.33,96.96
STU0599,2024,9,good,73.23,18,,,,0.7949,6.39,11.14,35.66,90.03,97.17,92.12,97.24,96.37,94.59,89.24,97.47
STU0599,2025,10,good,72.54,18,,,,0.7984,5.8,11.18,35.41,92.65,97.73,93.54,97.13,96.72,96.22,92.49,97.53
STU0600,2023,8,excellent,83,16.8,,,,0.7696,6.52,15.26,34.62,97.71,96.44,96.88,97.78,96.89,92.71,90.06,97.04
STU0600,2024,9,excellent,77.78,16.8,,,,0.7692,6.32,15.33,36.68,97.83,96.27,96.86,97.92,97.81,93.73,91.26,96.66
STU0600,2025,10,excellent,76.68,16.8,,,,0.7721,6.09,15.3,36.56,97.65,97.32,97.29,97.85,97.48,95.17,91.12,97.46
STU0601,2023,8,excellent,85.5,14.9,,,,0.8119,16.35,14.31,25.68,86.71,86.81,83.7,95.67,94.69,77.54,89.08,95.93
STU0601,2024,9,excellent,85.86,14.9,,,,0.8205,7.68,14.27,22.59,88.93,88.12,85.42,96.59,96.25,78.34,91.27,97.05
STU0601,2025,10,excellent,89.64,14.9,,,,0.8155,15.26,14.27,21.61,91.03,88.82,89.36,96.77,96.45,80.23,91.43,96.68
STU0602,2023,8,excellent,88,12.6,,,,0.9148,13.2,12.26,25.03,97.97,94.51,78.15,97.54,75.68,94.23,92.31,97.56
STU0602,2024,9,excellent,89.39,12.6,,,,0.9231,12.76,12.15,23.61,97.63,95.47,82.7,97.68,75.69,94.94,93.62,97.8
STU0602,2025,10,excellent,87.56,12.6,,,,0.9209,12.43,12.23,22.96,97.49,95.74,83.41,97.51,79.52,95.4,94.83,97.82
STU0603,2023,8,excellent,90,17.6,,,,0.9743,2.61,8.82,16.28,96.12,97,97.72,88.65,96.88,97.96,93.76,89.34
STU0603,2024,9,excellent,88.38,17.6,,,,0.9744,2.46,8.91,17.47,95.92,96.7,97.74,90.6,97.41,97.9,94.17,90.22
STU0603,2025,10,excellent,88.6,17.6,,,,0.9736,2.19,8.87,17.3,96.51,97.34,98.21,91.82,98.16,97.83,94.92,91.85
STU0604,2023,8,excellent,78.5,11.2,,,,0.8119,17.8,13.04,41.27,96.44,93.91,85.34,97.49,72.63,77.15,74.05,91.32
STU0604,2024,9,excellent,85.35,11.2,,,,0.8205,16.54,13.29,28.24,97.13,95.18,90.76,97.7,75.89,78.3,77.74,95.33
STU0604,2025,10,excellent,82.38,11.2,,,,0.8155,15.76,13.16,30.28,97.66,96.92,92.01,97.55,79.82,82.81,81.53,95.91
STU0605,2023,8,good,72,11.6,,,,0.6924,29.98,17.45,47.85,82.08,59.71,91.3,88.91,85.82,71.47,91.74,55.68
