student_id,year,grade,attendance_category,attendance_rate,days_present,total_days,avg_score,score_std,min_score,max_score,iq_level,study_hours_per_week,student_type,has_tuition,has_learning_difficulty,failing_subjects,weak_subjects,homework_completion_rate,homework_on_time_rate,classwork_completion_rate,parent_engagement_score,parent_meeting_attendance_rate,lms_time_hours,lms_engagement_score,health_status,absences_due_to_sickness,health_incidents,attendance_risk_score,academic_risk_score,behavioral_risk_score,overall_risk_score,risk_level,risk_category,Buddhism_score,English_score,Geography_score,History_score,ICT_score,Mathematics_score,Science_score,Sinhala_score,had_intervention,intervention_type,intervention_effective
STU0564,2023,8,moderate,65.5,131,200,51.04,17.67,8.5,94.7,95,7.9,practical,0,0,2,3,0.5987,0.5424,0.6618,0.637,0.6667,105.33,0.5515,below_average,60,6,100.0,81.61,43.64,77.63,High,High Risk,42.66,33.65,62.8,52.86,39.87,36.49,74.88,65.19,0,None,0
STU0564,2024,9,moderate,67.68,134,198,55.34,17.75,11.8,99.6,95,7.9,practical,0,0,1,4,0.5897,0.5217,0.6615,0.637,0.6667,103.17,0.5515,below_average,46,5,100.0,73.07,43.85,73.84,High,High Risk,45.96,38.71,67.93,56.44,45.31,39.55,78.07,70.34,0,None,0
STU0564,2025,10,moderate,65.8,127,193,58.65,17.64,13.8,99.3,95,7.9,practical,0,0,1,3,0.5969,0.5296,0.6632,0.637,0.6667,101.65,0.5515,below_average,50,9,100.0,63.6,43.74,69.56,High,High Risk,50.27,41.04,68.93,59.88,46.8,42.86,81.16,73.32,1,Mentoring Program,1
STU0565,2023,8,moderate,63.0,126,200,84.3,11.59,37.9,100.0,109,10.9,balanced,1,0,0,1,0.7439,0.6211,0.7846,0.6213,0.3333,68.77,0.6138,excellent,35,1,100.0,19.4,20.39,43.83,High,High Risk,82.86,85.81,82.15,91.07,70.57,85.69,90.07,83.88,0,None,0
STU0565,2024,9,moderate,67.68,134,198,86.28,11.4,47.6,100.0,109,10.9,balanced,1,0,0,1,0.7436,0.6207,0.7846,0.6213,0.3333,88.52,0.6138,excellent,33,1,100.0,18.62,20.39,43.47,High,High Risk,88.17,89.1,82.41,92.73,73.84,85.26,91.3,87.25,1,Mentoring Program,1
STU0565,2025,10,moderate,63.73,123,193,87.68,10.69,40.6,100.0,109,10.9,balanced,1,0,0,1,0.7457,0.6237,0.7842,0.6213,0.3333,92.48,0.6138,excellent,40,0,100.0,18.01,20.37,43.2,High,High Risk,88.26,89.97,84.73,92.92,75.76,87.02,92.64,88.33,0,None,0
STU0566,2023,8,moderate,60.0,120,200,59.69,18.94,10.5,100.0,99,9.6,language_oriented,0,0,1,3,0.6409,0.5603,0.7026,0.6189,0.6667,76.02,0.5093,excellent,45,4,100.0,62.3,23.84,64.0,High,High Risk,68.31,55.23,49.76,94.52,46.31,61.04,40.07,68.11,0,None,0
STU0566,2024,9,moderate,69.19,137,198,61.71,18.97,7.9,100.0,99,9.6,language_oriented,0,0,1,2,0.641,0.56,0.7077,0.6189,0.6667,59.82,0.5093,excellent,32,0,100.0,53.5,23.77,60.01,High,High Risk,69.67,58.9,50.64,94.48,48.66,63.11,40.7,72.6,1,Tutoring,0
STU0566,2025,10,moderate,61.14,118,193,63.09,19.0,12.3,100.0,99,9.6,language_oriented,0,0,1,1,0.6403,0.5617,0.7051,0.6189,0.6667,36.0,0.5093,excellent,33,2,100.0,44.96,23.79,56.18,High,High Risk,70.06,55.96,52.41,96.15,51.74,66.33,42.41,74.89,1,Counseling,0
STU0567,2023,8,at-risk,23.5,47,200,36.1,12.89,6.6,77.3,92,4.7,science_oriented,1,0,4,6,0.3076,0.2512,0.3846,0.287,0.3333,10.33,0.4732,good,105,4,100.0,100.0,58.88,89.72,High,High Risk,25.95,32.76,35.87,21.44,39.64,42.42,46.07,38.11,0,None,0
STU0567,2024,9,at-risk,20.71,41,198,36.98,13.04,7.1,71.0,92,4.7,science_oriented,1,0,4,6,0.3077,0.25,0.3846,0.287,0.3333,27.9,0.4732,good,91,4,100.0,100.0,58.89,89.72,High,High Risk,26.27,30.65,36.13,23.56,39.71,45.81,47.05,39.51,0,None,0
STU0567,2025,10,at-risk,24.87,48,193,38.76,12.94,7.1,75.8,92,4.7,science_oriented,1,0,4,6,0.307,0.2576,0.3842,0.287,0.3333,30.08,0.4732,good,81,0,100.0,100.0,58.82,89.71,High,High Risk,30.84,32.76,38.76,25.19,40.03,45.74,48.47,40.77,0,None,0
STU0568,2023,8,good,78.0,156,200,87.04,9.98,52.9,100.0,97,16.5,balanced,1,0,0,0,0.7439,0.6211,0.7846,0.8331,0.6667,79.6,0.8763,excellent,24,1,87.4,10.3,12.21,33.91,Medium,Medium Risk,92.99,94.8,79.73,87.26,86.04,85.7,85.66,85.17,0,None,0
STU0568,2024,9,good,74.24,147,198,87.75,9.57,55.6,100.0,97,16.5,balanced,1,0,0,0,0.7436,0.6207,0.7846,0.8331,0.6667,88.43,0.8763,excellent,27,2,99.03,10.03,12.22,37.28,Medium,Medium Risk,93.88,93.8,83.96,84.99,88.03,87.37,85.85,85.34,0,None,0
STU0568,2025,10,good,83.42,161,193,88.8,9.82,52.2,100.0,97,16.5,balanced,1,0,0,0,0.7457,0.6237,0.7842,0.8331,0.6667,145.7,0.8763,excellent,15,2,56.61,9.57,12.19,24.33,Medium,Medium Risk,93.42,95.96,84.06,86.69,87.72,88.7,87.52,85.99,0,None,0
STU0569,2023,8,excellent,86.0,172,200,97.76,1.87,85.8,100.0,112,19.0,language_oriented,1,0,0,0,0.897,0.7807,0.9537,0.7096,0.6667,173.03,0.95,good,18,1,63.8,2.96,9.45,22.83,Low,Low Risk,97.81,97.94,98.02,97.8,97.54,97.91,97.54,97.54,0,None,0
STU0569,2024,9,excellent,90.4,179,198,97.65,1.9,87.6,100.0,112,19.0,language_oriented,1,0,0,0,0.8974,0.7714,0.9538,0.7096,0.6667,75.53,0.95,good,10,1,36.72,2.99,9.54,14.74,Low,Low Risk,97.64,97.57,97.78,97.74,97.47,97.55,97.74,97.79,0,None,0
STU0569,2025,10,excellent,84.46,163,193,97.78,1.77,90.6,100.0,112,19.0,language_oriented,1,0,0,0,0.8946,0.7747,0.9526,0.7096,0.6667,158.22,0.95,good,16,1,58.88,2.99,9.52,21.39,Medium,Medium Risk,97.91,97.89,97.87,97.59,97.78,97.86,97.65,97.75,0,None,0
STU0570,2023,8,excellent,84.5,169,200,97.07,3.56,69.0,100.0,119,20.1,balanced,0,0,0,0,0.9485,0.8016,0.9537,0.7196,0.6667,124.02,0.939,good,20,2,70.85,2.2,9.2,24.55,Medium,Medium Risk,97.37,96.89,97.81,98.14,97.94,97.27,97.8,93.79,0,None,0
STU0570,2024,9,excellent,80.81,160,198,97.35,3.32,67.7,100.0,119,20.1,balanced,0,0,0,0,0.9487,0.8108,0.9538,0.7196,0.6667,133.35,0.939,good,25,1,88.43,2.08,9.11,29.75,Medium,Medium Risk,97.98,97.54,97.91,97.61,98.12,97.56,97.79,94.75,0,None,0
STU0570,2025,10,excellent,86.01,166,193,97.57,2.59,74.3,100.0,119,20.1,balanced,0,0,0,0,0.9473,0.8052,0.9526,0.7196,0.6667,178.22,0.939,good,18,2,63.79,2.03,9.18,22.35,Low,Low Risk,97.75,97.85,97.85,97.79,98.17,97.55,97.96,95.75,1,Study Group,0
STU0571,2023,8,good,76.5,153,200,50.18,15.81,6.4,95.2,81,12.9,balanced,0,0,3,2,0.538,0.4281,0.5438,0.7792,0.6667,151.2,0.6321,excellent,20,0,76.45,90.17,22.5,69.14,High,High Risk,28.69,48.06,66.01,64.19,57.61,34.33,57.46,48.8,0,None,0
STU0571,2024,9,good,82.32,163,198,53.22,16.3,8.4,92.2,81,12.9,balanced,0,0,2,1,0.5385,0.4286,0.5385,0.7792,0.6667,160.53,0.6321,excellent,14,0,54.37,65.94,22.57,51.63,Medium,Medium Risk,30.94,50.84,68.99,67.4,60.78,37.22,60.03,53.11,1,Parent Meeting,1
STU0571,2025,10,good,78.76,152,193,56.06,15.79,11.8,93.8,81,12.9,balanced,0,0,2,1,0.5349,0.4261,0.5423,0.7792,0.6667,163.52,0.6321,excellent,19,2,71.87,64.88,22.54,56.39,Medium,Medium Risk,34.48,54.99,70.64,68.35,65.58,38.99,62.77,56.26,0,None,0
STU0572,2023,8,irregular,47.0,94,200,29.7,13.22,6.2,73.0,85,3.9,balanced,0,0,7,3,0.2818,0.1828,0.3228,0.4364,0.3333,48.23,0.4516,poor,96,4,100.0,100.0,57.83,89.46,High,High Risk,43.32,39.31,19.17,23.48,28.24,16.19,34.69,38.37,0,None,0
STU0572,2024,9,irregular,42.93,85,198,31.4,13.33,4.7,67.0,85,3.9,balanced,0,0,7,3,0.2821,0.1818,0.3231,0.4364,0.3333,21.83,0.4516,poor,102,7,100.0,100.0,57.83,89.46,High,High Risk,46.29,40.4,18.85,24.67,30.2,17.42,34.89,40.9,1,Mentoring Program,1
STU0572,2025,10,irregular,41.97,81,193,32.95,13.81,5.6,68.9,85,3.9,balanced,0,0,6,4,0.2806,0.1879,0.3209,0.4364,0.3333,66.58,0.4516,poor,91,6,100.0,100.0,57.8,89.45,High,High Risk,47.29,43.67,22.02,24.95,33.26,17.86,35.18,43.04,1,Tutoring,1
STU0573,2023,8,excellent,90.0,180,200,85.0,13.23,36.5,100.0,93,17.3,science_oriented,0,0,0,1,0.8548,0.6703,0.882,0.767,0.6667,123.97,0.702,good,13,3,46.0,16.9,14.2,24.96,Low,Low Risk,92.49,71.34,94.29,67.87,96.17,87.61,92.01,78.44,0,None,0
STU0573,2024,9,excellent,93.94,186,198,88.1,11.63,37.1,100.0,93,17.3,science_oriented,0,0,0,1,0.8462,0.6667,0.8769,0.767,0.6667,171.13,0.702,good,6,2,22.24,15.84,14.31,17.38,Low,Low Risk,94.41,74.56,95.35,74.63,97.46,90.38,95.15,82.77,0,None,0
STU0573,2025,10,excellent,90.16,174,193,90.0,10.28,48.8,100.0,93,17.3,science_oriented,0,0,0,1,0.8511,0.6703,0.8791,0.767,0.6667,127.13,0.702,good,10,3,36.89,14.98,14.24,21.37,Low,Low Risk,94.6,79.99,96.15,76.59,97.45,91.98,95.61,87.11,0,None,0
STU0574,2023,8,good,70.5,141,200,91.45,9.47,50.8,100.0,114,17.8,science_oriented,1,0,0,0,0.7182,0.6075,0.7283,0.8256,0.6667,131.52,0.9197,good,31,1,100.0,9.06,12.69,37.25,Medium,Medium Risk,97.2,85.19,89.73,84.86,97.1,93.15,97.8,86.3,0,None,0
STU0574,2024,9,good,73.74,146,198,92.36,8.79,54.7,100.0,114,17.8,science_oriented,1,0,0,0,0.7179,0.6071,0.7231,0.8256,0.6667,170.52,0.9197,good,34,3,100.0,8.7,12.78,37.11,Medium,Medium Risk,97.42,86.59,92.43,86.48,97.16,94.34,97.74,86.22,0,None,0
STU0574,2025,10,good,65.8,127,193,92.84,8.57,53.4,100.0,114,17.8,science_oriented,1,0,0,0,0.7194,0.6099,0.7265,0.8256,0.6667,100.43,0.9197,good,44,2,100.0,8.48,12.7,36.99,High,High Risk,97.54,86.16,94.25,88.5,97.49,93.58,97.76,87.56,0,None,0
STU0575,2023,8,irregular,45.5,91,200,61.63,15.13,16.8,100.0,126,9.6,balanced,0,0,1,1,0.47,0.3454,0.5129,0.4181,0.3333,47.72,0.6854,below_average,96,6,100.0,48.95,30.21,59.58,High,High Risk,66.42,43.51,62.67,83.07,56.65,52.16,69.93,63.27,0,None,0
STU0575,2024,9,irregular,47.47,94,198,65.79,14.69,24.8,99.8,126,9.6,balanced,0,0,1,1,0.4615,0.3333,0.5077,0.4181,0.3333,65.12,0.6854,below_average,79,2,100.0,47.45,30.41,58.96,High,High Risk,72.23,46.46,68.81,85.64,61.84,55.88,73.7,68.0,1,Counseling,1
STU0575,2025,10,irregular,44.56,86,193,70.0,14.58,31.3,100.0,126,9.6,balanced,0,0,1,0,0.4651,0.3399,0.5107,0.4181,0.3333,18.7,0.6854,below_average,93,9,100.0,37.7,30.3,54.54,High,High Risk,77.13,52.16,72.91,87.72,63.7,59.79,78.36,74.21,0,None,0
STU0576,2023,8,excellent,87.5,175,200,94.96,6.44,51.9,100.0,108,18.7,balanced,1,1,0,0,0.9485,0.8198,0.9846,0.7555,0.6667,90.88,0.95,good,13,0,47.75,3.05,27.67,22.61,Low,Low Risk,97.49,97.46,97.05,97.02,95.14,94.72,86.59,97.49,0,None,0
STU0576,2024,9,excellent,82.32,163,198,95.35,6.15,54.9,100.0,108,18.7,balanced,1,1,0,0,0.9487,0.8108,0.9846,0.7555,0.6667,143.08,0.95,good,21,2,75.37,2.89,27.76,30.85,Medium,Medium Risk,97.68,97.69,97.36,97.32,95.95,95.64,86.56,97.31,0,None,0
STU0576,2025,10,excellent,88.6,171,193,96.08,4.77,67.6,100.0,108,18.7,balanced,1,1,0,0,0.9473,0.8151,0.9842,0.7555,0.6667,176.18,0.95,good,12,4,43.98,2.62,27.73,21.31,Low,Low Risk,97.48,97.83,97.13,97.01,95.78,96.26,90.85,97.89,1,Study Group,1
STU0577,2023,8,moderate,65.0,130,200,55.25,13.4,12.0,100.0,79,11.3,balanced,0,0,1,2,0.6667,0.5386,0.7283,0.7409,0.6667,84.72,0.6896,good,47,0,100.0,55.57,18.53,59.64,High,High Risk,62.4,42.88,58.28,62.46,52.33,59.69,46.54,60.83,0,None,0
STU0577,2024,9,moderate,58.59,116,198,58.06,13.6,19.6,95.1,79,11.3,balanced,0,0,1,2,0.6667,0.5385,0.7231,0.7409,0.6667,71.03,0.6896,good,47,3,100.0,54.44,18.61,59.15,High,High Risk,67.35,46.51,58.7,66.38,56.05,62.77,47.33,65.19,0,None,0
STU0577,2025,10,moderate,57.51,111,193,62.54,13.32,8.1,98.9,79,11.3,balanced,0,0,1,1,0.6667,0.5395,0.7265,0.7409,0.6667,43.92,0.6896,good,46,2,100.0,44.65,18.55,54.73,High,High Risk,71.19,49.91,62.59,70.1,60.25,65.61,54.25,70.75,1,Mentoring Program,1
STU0578,2023,8,good,76.0,152,200,97.37,2.84,77.0,100.0,114,17.2,science_oriented,0,0,0,0,0.7604,0.6182,0.8511,0.8459,0.6667,99.35,0.95,excellent,28,1,100.0,5.85,9.88,35.1,Medium,Medium Risk,98.09,95.64,97.85,97.57,97.63,97.53,97.63,97.29,0,None,0
STU0578,2024,9,good,76.77,152,198,97.58,2.29,80.7,100.0,114,17.2,science_oriented,0,0,0,0,0.7692,0.6,0.8462,0.8459,0.6667,115.43,0.95,excellent,22,2,82.26,5.58,10.14,29.73,Medium,Medium Risk,97.86,96.33,97.71,97.88,98.03,97.67,97.65,97.67,1,Academic Advising,1
STU0578,2025,10,good,77.2,149,193,97.67,1.95,87.1,100.0,114,17.2,science_oriented,0,0,0,0,0.7628,0.6099,0.8474,0.8459,0.6667,89.62,0.95,excellent,24,2,87.96,5.67,10.02,31.45,Medium,Medium Risk,97.83,97.03,97.56,98.17,97.78,97.69,97.72,97.66,1,Academic Advising,1
STU0579,2023,8,good,69.5,139,200,88.76,10.04,37.9,100.0,98,19.9,balanced,1,0,0,1,0.7861,0.6951,0.8,0.7843,0.6667,121.05,0.8354,good,40,4,100.0,16.77,12.83,40.76,High,High Risk,90.83,94.59,91.87,90.6,92.36,91.13,76.16,86.02,0,None,0
STU0579,2024,9,good,74.75,148,198,88.99,10.28,47.9,100.0,98,19.9,balanced,1,0,0,1,0.7949,0.7097,0.8,0.7843,0.6667,99.7,0.8354,good,31,0,100.0,16.51,12.69,40.6,Medium,Medium Risk,89.69,94.55,90.37,90.43,93.31,91.82,77.28,86.91,1,Study Skills Workshop,1
STU0579,2025,10,good,73.06,141,193,90.24,9.12,51.1,100.0,98,19.9,balanced,1,0,0,0,0.7892,0.6993,0.8,0.7843,0.6667,75.87,0.8354,good,30,1,100.0,8.12,12.79,36.85,Medium,Medium Risk,92.3,95.12,90.9,92.01,93.28,90.64,80.72,88.35,0,None,0
STU0580,2023,8,good,69.0,138,200,78.3,11.04,38.9,100.0,105,15.7,balanced,0,0,0,1,0.6667,0.5505,0.7228,0.8224,0.6667,90.73,0.73,below_average,45,6,100.0,23.35,16.26,44.57,High,High Risk,83.24,78.76,77.27,74.72,78.54,78.25,72.58,84.48,0,None,0
STU0580,2024,9,good,71.72,142,198,81.38,10.93,45.7,100.0,105,15.7,balanced,0,0,0,1,0.6667,0.5385,0.7231,0.8224,0.6667,96.23,0.73,below_average,49,7,100.0,22.11,16.37,44.04,Medium,Medium Risk,83.65,80.28,82.81,77.56,83.22,82.82,74.6,87.12,1,Study Skills Workshop,1
STU0580,2025,10,good,69.95,135,193,85.32,10.47,46.9,100.0,105,15.7,balanced,0,0,0,1,0.6667,0.5395,0.7209,0.8224,0.6667,177.83,0.73,below_average,41,4,100.0,20.54,16.39,43.34,High,High Risk,90.86,85.71,85.55,82.63,86.35,86.32,78.33,88.91,0,None,0
STU0581,2023,8,excellent,84.5,169,200,97.67,2.43,75.3,100.0,111,22.5,language_oriented,0,0,0,0,0.9743,0.8679,0.9846,0.72,0.6667,121.67,0.95,good,18,2,64.85,1.45,7.9,22.08,Medium,Medium Risk,97.66,97.99,97.91,97.76,97.71,97.49,97.27,97.69,0,None,0
STU0581,2024,9,excellent,84.85,168,198,97.81,1.92,85.2,100.0,111,22.5,language_oriented,0,0,0,0,0.9744,0.8684,0.9846,0.72,0.6667,114.57,0.95,good,16,1,58.61,1.39,7.9,20.18,Medium,Medium Risk,97.97,97.81,98.17,97.57,97.92,97.71,97.64,97.78,0,None,0
STU0581,2025,10,excellent,87.56,169,193,97.87,1.8,90.1,100.0,111,22.5,language_oriented,0,0,0,0,0.9736,0.8647,0.9842,0.72,0.6667,111.37,0.95,good,15,2,53.7,1.38,7.94,18.72,Low,Low Risk,97.89,98.02,98.06,97.75,97.8,97.74,97.89,97.85,0,None,0
STU0582,2023,8,excellent,89.0,178,200,91.1,8.93,54.0,100.0,84,16.1,science_oriented,0,0,0,0,0.9485,0.8914,0.9537,0.7822,0.6667,110.38,0.95,good,12,2,43.7,4.59,6.89,16.9,Low,Low Risk,94.82,89.99,91.4,95.56,95.03,94.6,81.42,89.04,0,None,0
STU0582,2024,9,excellent,90.4,179,198,91.54,8.82,47.9,100.0,84,16.1,science_oriented,0,0,0,1,0.9487,0.8919,0.9538,0.7822,0.6667,150.32,0.95,good,11,4,39.72,12.41,6.88,19.22,Low,Low Risk,95.37,90.84,91.76,95.38,96.56,93.27,81.86,90.28,0,None,0
STU0582,2025,10,excellent,86.01,166,193,93.12,7.35,51.4,100.0,84,16.1,science_oriented,0,0,0,0,0.9473,0.8887,0.9526,0.7822,0.6667,135.47,0.95,good,15,3,54.79,3.81,6.93,19.88,Low,Low Risk,96.23,92.7,93.77,95.82,96.75,95.31,85.74,91.67,0,None,0
STU0583,2023,8,moderate,62.5,125,200,52.72,18.93,8.0,99.8,97,6.0,language_oriented,1,0,1,4,0.5894,0.4345,0.6048,0.6209,0.6667,97.6,0.4601,excellent,42,1,100.0,74.12,47.26,75.17,High,High Risk,68.69,79.56,49.29,69.58,40.84,35.16,37.66,54.69,0,None,0
STU0583,2024,9,moderate,68.18,135,198,55.65,19.05,11.5,99.8,97,6.0,language_oriented,1,0,1,3,0.5897,0.4348,0.6,0.6209,0.6667,92.32,0.4601,excellent,33,1,100.0,64.94,47.33,71.06,High,High Risk,72.91,81.23,52.79,70.67,46.39,35.78,40.09,57.64,1,Tutoring,0
STU0583,2025,10,moderate,68.39,132,193,58.53,18.92,13.7,100.0,97,6.0,language_oriented,1,0,1,3,0.5876,0.4327,0.6,0.6209,0.6667,72.18,0.4601,excellent,35,0,100.0,63.83,47.35,70.56,High,High Risk,75.14,83.99,54.71,74.71,48.4,40.35,42.5,60.96,1,Mentoring Program,1
STU0584,2023,8,good,77.5,155,200,94.01,7.51,47.4,100.0,124,18.6,language_oriented,0,0,0,1,0.8633,0.763,0.9026,0.7944,0.6667,98.47,0.7989,good,27,1,96.75,13.13,10.96,37.67,Medium,Medium Risk,97.84,95.63,90.1,97.42,93.07,92.0,90.51,97.54,0,None,0
STU0584,2024,9,good,76.77,152,198,95.76,5.41,56.8,100.0,124,18.6,language_oriented,0,0,0,0,0.8718,0.7647,0.9077,0.7944,0.6667,139.38,0.7989,good,28,0,100.0,4.26,10.87,34.63,Medium,Medium Risk,97.97,96.91,93.26,97.76,95.14,94.06,94.76,97.25,1,Academic Advising,0
STU0584,2025,10,good,71.5,138,193,96.29,4.88,66.3,100.0,124,18.6,language_oriented,0,0,0,0,0.8682,0.7679,0.9051,0.7944,0.6667,172.48,0.7989,good,36,2,100.0,4.12,10.87,34.57,Medium,Medium Risk,98.01,97.92,94.71,97.64,95.87,94.82,95.0,97.44,1,Academic Advising,1
STU0585,2023,8,excellent,84.0,168,200,97.33,3.36,60.5,100.0,114,20.1,practical,1,0,0,0,0.8713,0.7151,0.918,0.6977,0.6667,122.98,0.95,excellent,13,0,50.2,3.64,10.87,19.42,Medium,Medium Risk,97.82,97.79,97.66,94.88,98.02,96.83,97.76,97.9,0,None,0
STU0585,2024,9,excellent,84.34,167,198,97.72,2.0,82.5,100.0,114,20.1,practical,1,0,0,0,0.8718,0.7059,0.9231,0.6977,0.6667,96.65,0.95,excellent,17,2,61.96,3.48,10.89,22.87,Medium,Medium Risk,97.82,97.81,97.56,97.09,97.78,97.84,97.77,97.95,0,None,0
STU0585,2025,10,excellent,84.46,163,193,97.69,2.3,70.9,100.0,114,20.1,practical,1,0,0,0,0.8682,0.7071,0.9209,0.6977,0.6667,134.38,0.95,excellent,12,5,46.88,3.56,10.91,18.39,Medium,Medium Risk,97.62,97.84,97.61,96.97,97.91,97.77,97.7,97.96,1,Parent Meeting,0
STU0586,2023,8,good,76.0,152,200,93.29,8.31,50.3,100.0,101,15.3,language_oriented,1,0,0,0,0.9063,0.689,0.9438,0.7574,0.6667,94.97,0.95,excellent,21,1,79.8,4.56,9.55,28.38,Medium,Medium Risk,97.66,96.78,95.0,97.79,88.59,84.0,94.61,97.29,0,None,0
STU0586,2024,9,good,80.81,160,198,94.26,6.94,57.3,100.0,101,15.3,language_oriented,1,0,0,0,0.8974,0.6857,0.9385,0.7574,0.6667,114.17,0.95,excellent,19,2,70.43,4.35,9.67,25.5,Medium,Medium Risk,97.68,97.24,95.66,97.57,90.2,86.66,95.3,96.78,1,Parent Meeting,1
STU0586,2025,10,good,78.76,152,193,95.51,5.65,60.3,100.0,101,15.3,language_oriented,1,0,0,0,0.9038,0.6895,0.9423,0.7574,0.6667,98.7,0.95,excellent,20,0,74.87,3.72,9.57,26.53,Medium,Medium Risk,97.43,97.56,97.08,97.52,92.82,89.49,96.97,97.16,0,None,0
STU0587,2023,8,moderate,62.5,125,200,74.65,13.05,30.3,100.0,87,9.2,practical,1,0,1,0,0.7954,0.6988,0.8357,0.6233,0.6667,40.42,0.6058,good,40,0,100.0,29.23,18.92,47.89,High,High Risk,87.64,82.62,74.22,72.91,81.51,67.53,70.41,66.25,0,None,0
STU0587,2024,9,moderate,71.21,141,198,77.04,12.66,38.7,100.0,87,9.2,practical,1,0,0,1,0.7949,0.7097,0.8308,0.6233,0.6667,40.6,0.6058,good,37,5,100.0,21.29,18.89,44.3,Medium,Medium Risk,90.23,83.25,76.28,74.22,84.82,69.64,74.44,69.62,0,None,0
STU0587,2025,10,moderate,62.69,121,193,79.24,12.37,32.2,100.0,87,9.2,practical,1,0,1,0,0.7984,0.703,0.8316,0.6233,0.6667,97.57,0.6058,good,48,2,100.0,27.34,18.94,47.04,High,High Risk,92.17,85.3,79.33,76.55,85.31,73.33,77.21,71.12,0,None,0
STU0588,2023,8,moderate,66.5,133,200,35.63,14.09,5.7,74.8,80,7.3,balanced,0,0,4,6,0.4957,0.345,0.5846,0.6607,0.3333,52.23,0.4024,average,44,4,100.0,100.0,48.53,87.13,High,High Risk,26.15,40.67,18.46,49.03,35.78,48.92,36.13,24.95,0,None,0
STU0588,2024,9,moderate,67.17,133,198,38.8,14.59,6.1,77.2,80,7.3,balanced,0,0,4,4,0.4872,0.3684,0.5846,0.6607,0.3333,48.12,0.4024,average,45,2,100.0,100.0,48.3,87.07,High,High Risk,30.05,43.83,21.42,52.22,37.12,50.85,40.83,28.71,1,Counseling,1
STU0588,2025,10,moderate,72.02,139,193,41.93,14.64,7.3,89.7,80,7.3,balanced,0,0,4,4,0.4915,0.3567,0.5842,0.6607,0.3333,102.28,0.4024,average,37,3,100.0,100.0,48.42,87.11,High,High Risk,33.81,45.94,25.5,55.94,39.86,53.74,42.37,30.9,1,Counseling,1
STU0589,2023,8,excellent,87.5,175,200,90.94,10.5,52.8,100.0,99,21.4,balanced,0,0,0,0,0.8805,0.8156,0.8974,0.6875,0.6667,106.03,0.8844,good,15,0,53.75,6.01,11.37,21.67,Low,Low Risk,94.19,96.5,79.72,97.76,95.9,76.85,94.86,94.66,0,None,0
STU0589,2024,9,excellent,84.85,168,198,92.18,9.21,52.1,100.0,99,21.4,balanced,0,0,0,0,0.8718,0.8235,0.8923,0.6875,0.6667,123.4,0.8844,good,16,2,58.61,5.69,11.36,22.98,Medium,Medium Risk,95.07,96.83,83.17,98.16,96.18,80.13,96.01,94.79,0,None,0
STU0589,2025,10,excellent,80.31,155,193,93.43,8.19,56.9,100.0,99,21.4,balanced,0,0,0,0,0.8775,0.8199,0.8949,0.6875,0.6667,119.98,0.8844,good,22,1,79.78,5.08,11.36,29.06,Medium,Medium Risk,96.05,97.45,85.87,98.12,97.2,83.1,96.59,95.63,1,Academic Advising,0
STU0590,2023,8,good,73.0,146,200,77.85,13.22,35.2,100.0,99,13.5,balanced,1,1,0,1,0.8376,0.6328,0.8562,0.7986,0.6667,161.03,0.6398,excellent,30,1,100.0,20.11,35.26,47.86,Medium,Medium Risk,85.01,82.07,70.55,68.89,86.77,75.21,68.86,87.32,0,None,0
STU0590,2024,9,good,74.75,148,198,81.46,12.63,40.0,100.0,99,13.5,balanced,1,1,0,1,0.8462,0.6364,0.8615,0.7986,0.6667,143.18,0.6398,excellent,24,0,89.68,18.49,35.15,44.01,Medium,Medium Risk,88.02,85.03,77.13,73.06,89.46,80.26,71.11,89.35,0,None,0
STU0590,2025,10,good,68.91,133,193,84.2,12.07,46.2,100.0,99,13.5,balanced,1,1,0,1,0.8419,0.6354,0.8577,0.7986,0.6667,149.38,0.6398,excellent,26,1,99.76,17.48,35.21,46.6,High,High Risk,90.49,88.67,78.77,76.0,91.58,80.69,75.53,93.11,1,Parent Meeting,1
STU0591,2023,8,good,85.0,170,200,95.93,5.18,66.0,100.0,121,17.0,balanced,1,0,0,0,0.7439,0.6087,0.8,0.8095,0.6667,100.28,0.8204,good,15,1,55.5,6.75,13.42,23.04,Low,Low Risk,97.43,97.2,95.08,96.81,89.47,97.95,97.76,94.56,0,None,0
STU0591,2024,9,good,79.8,158,198,96.71,4.08,67.9,100.0,121,17.0,balanced,1,0,0,0,0.7436,0.6207,0.8,0.8095,0.6667,89.4,0.8204,good,23,1,83.14,6.44,13.3,31.17,Medium,Medium Risk,98.08,97.55,96.0,97.45,92.99,97.69,97.62,95.83,0,None,0
STU0591,2025,10,good,75.65,146,193,96.71,3.88,72.1,100.0,121,17.0,balanced,1,0,0,0,0.7457,0.6113,0.8,0.8095,0.6667,127.2,0.8204,good,32,4,100.0,6.4,13.39,36.23,Medium,Medium Risk,97.84,97.58,95.6,97.77,93.54,97.79,97.89,95.27,0,None,0
STU0592,2023,8,good,76.0,152,200,83.31,15.25,23.4,100.0,85,12.4,language_oriented,0,0,1,0,0.8119,0.6107,0.8717,0.817,0.6667,152.85,0.95,good,25,1,91.8,25.44,10.23,41.54,Medium,Medium Risk,95.4,93.33,93.36,85.25,90.43,68.16,63.26,91.71,0,None,0
