attendance,avg_marks,study_hours,homework_rate,screen_time,study_consistency,recommendation_1,recommendation_2,recommendation_3
98.4,77.7,10.6,32.7,5.5,36.9,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
58.5,35.9,12.6,34.6,6.8,66.6,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
61.9,29.1,3.7,63.0,4.3,74.3,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
60.7,86.6,10.1,71.2,2.9,28.7,Attendance_Critical,Consistency_Warning,Marks_Success
95.2,52.9,2.5,64.4,2.9,61.6,StudyHours_Critical,Attendance_Success,General_Balanced
82.6,81.1,15.5,96.8,5.0,67.5,Attendance_Warning,ScreenTime_Critical,StudyHours_Success
97.2,36.9,17.5,60.7,3.3,47.8,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Warning
92.2,52.9,11.1,61.9,1.5,76.8,General_Balanced,General_Balanced,General_Balanced
68.1,29.8,15.4,91.1,1.5,68.5,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
97.1,34.5,4.9,55.6,6.9,69.0,Combo_HighScreen_LowHomework,StudyHours_Critical,Marks_Critical
94.9,80.1,6.5,58.7,6.9,63.9,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
85.8,23.8,11.4,96.2,2.0,60.8,Marks_Critical,General_Balanced,General_Balanced
85.2,89.1,8.1,85.8,3.6,65.1,ScreenTime_Warning,Marks_Success,General_Balanced
71.1,64.2,17.2,70.8,2.0,23.1,Attendance_Critical,Consistency_Warning,StudyHours_Success
75.4,22.2,2.2,37.3,4.5,49.4,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
98.8,73.4,16.6,58.7,4.6,32.2,Combo_HighScreen_LowHomework,ScreenTime_Warning,Consistency_Warning
63.7,25.3,7.3,46.5,7.4,14.9,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
94.7,88.4,11.5,81.3,5.4,31.1,ScreenTime_Critical,Consistency_Warning,Marks_Success
92.8,21.1,10.8,40.9,2.5,38.7,Marks_Critical,Consistency_Warning,General_Balanced
76.2,78.8,14.1,77.5,5.8,47.7,Attendance_Warning,ScreenTime_Critical,General_Balanced
96.0,78.3,5.7,72.1,3.9,73.9,StudyHours_Critical,ScreenTime_Warning,Attendance_Success
87.4,29.4,5.5,49.4,3.0,54.2,StudyHours_Critical,Marks_Critical,ScreenTime_Warning
93.7,89.4,15.4,96.9,6.7,22.9,ScreenTime_Critical,Consistency_Warning,StudyHours_Success
91.7,82.5,11.5,48.0,3.7,31.7,ScreenTime_Warning,Consistency_Warning,Marks_Success
82.4,93.4,4.5,51.2,5.9,43.0,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
66.9,54.6,2.9,97.7,5.7,47.8,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
51.8,71.6,14.2,51.8,4.6,95.7,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
81.4,63.8,13.5,87.7,5.8,81.5,Attendance_Warning,ScreenTime_Critical,Consistency_Success
93.6,29.4,10.7,30.8,2.3,64.5,Marks_Critical,General_Balanced,General_Balanced
59.0,29.8,19.5,42.0,4.4,76.9,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
54.4,34.9,7.2,80.2,5.2,87.1,Attendance_Critical,StudyHours_Critical,Marks_Critical
67.3,60.0,15.2,78.5,7.6,49.5,Attendance_Critical,ScreenTime_Critical,StudyHours_Success
69.7,39.2,15.2,54.5,4.0,25.8,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
64.0,85.3,3.0,57.3,5.3,25.4,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
64.0,81.6,2.2,41.2,1.2,27.4,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
53.5,88.2,7.6,79.7,6.7,49.7,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
53.8,52.2,17.2,54.6,2.7,15.9,Attendance_Critical,Consistency_Warning,StudyHours_Success
96.4,24.2,9.5,41.4,1.1,62.5,Marks_Critical,Attendance_Success,General_Balanced
65.5,91.5,5.2,51.3,4.9,60.7,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
78.4,75.0,17.3,52.9,2.7,99.9,Attendance_Warning,StudyHours_Success,Consistency_Success
77.3,23.7,12.7,41.6,5.7,57.9,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Warning
89.5,22.3,2.9,47.1,7.7,64.3,Combo_HighScreen_LowHomework,StudyHours_Critical,Marks_Critical
63.6,72.6,11.4,88.2,6.6,26.4,Attendance_Critical,ScreenTime_Critical,Consistency_Warning
55.2,78.3,15.7,77.8,6.7,63.5,Attendance_Critical,ScreenTime_Critical,StudyHours_Success
99.0,57.7,3.1,61.7,3.5,36.4,Combo_LowStudy_LowConsistency,StudyHours_Critical,ScreenTime_Warning
74.4,77.2,6.2,79.1,1.7,75.7,Attendance_Critical,StudyHours_Critical,General_Balanced
81.0,47.5,19.6,87.2,7.4,87.4,Combo_HighStudy_LowMarks,Attendance_Warning,ScreenTime_Critical
95.8,80.7,10.9,67.4,7.6,37.6,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
52.0,54.9,18.5,54.6,6.2,33.3,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
84.1,41.6,2.1,78.9,1.3,91.3,Attendance_Warning,StudyHours_Critical,Consistency_Success
55.4,64.4,7.7,61.5,4.4,51.5,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
89.5,55.6,6.9,61.2,4.7,55.5,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Warning
61.4,25.6,6.1,97.7,6.8,41.4,Attendance_Critical,StudyHours_Critical,Marks_Critical
59.0,35.4,10.3,57.7,4.2,95.3,Combo_HighScreen_LowHomework,Attendance_Critical,Marks_Critical
76.8,58.8,12.8,59.9,3.2,53.9,Attendance_Warning,ScreenTime_Warning,General_Balanced
79.7,29.0,13.2,76.7,1.3,13.3,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
56.4,76.7,5.2,36.6,7.1,55.1,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
95.7,90.9,12.6,95.2,3.4,34.2,ScreenTime_Warning,Consistency_Warning,Attendance_Success
59.1,47.8,13.7,37.9,4.7,51.7,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
60.9,76.6,14.8,68.0,1.2,35.4,Attendance_Critical,Consistency_Warning,General_Balanced
80.7,20.4,11.4,85.3,2.8,50.9,Attendance_Warning,Marks_Critical,General_Balanced
60.3,57.1,14.6,95.6,4.3,77.4,Attendance_Critical,ScreenTime_Warning,General_Balanced
89.7,62.3,16.2,65.5,4.6,85.3,Combo_HighScreen_LowHomework,ScreenTime_Warning,StudyHours_Success
93.2,87.9,13.0,39.5,1.5,91.2,Marks_Success,Consistency_Success,General_Balanced
96.7,22.1,10.6,74.7,2.4,32.1,Marks_Critical,Consistency_Warning,Attendance_Success
77.3,92.4,7.6,55.2,2.3,52.2,Attendance_Warning,StudyHours_Critical,Marks_Success
68.2,74.6,6.1,99.8,1.0,36.1,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
69.9,78.1,5.3,61.1,5.6,24.2,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
63.3,30.8,13.2,90.2,6.1,18.4,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
75.2,22.0,10.4,55.3,5.1,93.2,Combo_HighScreen_LowHomework,Attendance_Warning,Marks_Critical
69.3,45.4,6.1,90.9,4.8,94.4,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
81.0,62.0,17.7,74.4,3.3,16.0,Attendance_Warning,ScreenTime_Warning,Consistency_Warning
87.5,20.3,12.8,31.1,1.3,92.2,Combo_HighStudy_LowMarks,Marks_Critical,Consistency_Success
85.2,29.0,18.7,41.0,5.2,43.7,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Marks_Critical
85.4,75.2,4.2,46.1,1.2,78.8,StudyHours_Critical,General_Balanced,General_Balanced
85.3,43.6,12.7,48.9,3.4,79.9,Combo_HighStudy_LowMarks,ScreenTime_Warning,General_Balanced
80.9,28.8,10.3,93.7,2.5,75.4,Attendance_Warning,Marks_Critical,General_Balanced
55.4,61.8,9.3,61.7,4.3,25.8,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
56.8,80.3,11.7,47.9,5.6,54.2,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
75.8,55.4,16.1,64.1,1.9,65.8,Attendance_Warning,StudyHours_Success,General_Balanced
94.9,52.3,9.7,90.3,2.9,98.6,Consistency_Success,General_Balanced,General_Balanced
53.6,39.5,18.4,39.3,2.2,85.1,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
100.0,91.3,18.9,32.8,5.9,35.8,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
67.6,42.9,2.7,61.0,3.0,40.0,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
68.5,72.6,5.4,75.6,2.7,94.1,Attendance_Critical,StudyHours_Critical,Consistency_Success
80.0,83.4,2.2,77.2,5.4,18.1,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
62.3,27.5,13.3,32.9,2.7,17.2,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
51.4,60.6,18.5,66.9,3.4,83.5,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
66.5,55.4,14.7,33.8,2.8,47.7,Attendance_Critical,General_Balanced,General_Balanced
54.6,58.5,12.3,88.8,6.8,47.3,Attendance_Critical,ScreenTime_Critical,General_Balanced
88.2,91.8,9.8,89.3,7.3,47.9,ScreenTime_Critical,Marks_Success,General_Balanced
91.1,82.2,12.0,34.3,1.3,70.2,Marks_Success,General_Balanced,General_Balanced
57.3,26.0,6.7,97.4,2.1,95.1,Attendance_Critical,StudyHours_Critical,Marks_Critical
84.7,22.8,13.4,78.3,4.5,34.7,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
92.6,59.8,5.5,81.8,4.3,93.3,StudyHours_Critical,ScreenTime_Warning,Consistency_Success
83.7,84.7,7.1,81.7,2.8,46.8,Attendance_Warning,StudyHours_Critical,Marks_Success
53.5,93.0,5.5,84.5,7.4,13.5,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
77.8,56.7,6.3,39.0,2.3,65.3,Attendance_Warning,StudyHours_Critical,General_Balanced
99.3,90.5,10.2,56.5,5.6,57.7,Combo_HighScreen_LowHomework,ScreenTime_Critical,Attendance_Success
60.9,80.7,7.9,30.5,7.4,76.5,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
69.3,72.6,8.7,56.6,5.7,99.0,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
95.6,78.5,10.7,94.8,1.7,79.1,Attendance_Success,General_Balanced,General_Balanced
97.2,29.8,14.6,75.1,6.7,43.9,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Critical
82.3,33.0,16.3,76.4,2.2,54.8,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
51.6,68.0,4.7,74.0,2.7,24.3,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
70.7,21.2,13.2,51.1,2.2,26.9,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
80.9,34.5,10.0,36.1,6.9,30.2,Combo_HighScreen_LowHomework,Attendance_Warning,Marks_Critical
89.1,86.7,5.7,74.2,2.5,69.3,StudyHours_Critical,Marks_Success,General_Balanced
50.2,91.0,14.0,47.7,2.4,54.1,Attendance_Critical,Marks_Success,General_Balanced
59.5,50.8,2.4,86.5,3.4,88.3,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
83.1,73.4,5.0,87.5,6.9,79.9,Attendance_Warning,StudyHours_Critical,ScreenTime_Critical
98.2,39.0,9.2,80.6,1.9,66.3,Marks_Critical,Attendance_Success,General_Balanced
74.8,63.4,5.1,98.6,2.6,16.5,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
85.7,30.5,4.1,91.5,4.0,98.6,StudyHours_Critical,Marks_Critical,ScreenTime_Warning
63.4,82.5,17.1,60.3,2.3,81.9,Attendance_Critical,StudyHours_Success,Marks_Success
96.6,29.9,4.9,65.7,6.7,27.0,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,StudyHours_Critical
77.0,76.0,7.1,43.8,3.6,61.3,Attendance_Warning,StudyHours_Critical,ScreenTime_Warning
66.7,28.8,19.9,81.5,7.2,23.2,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
97.0,32.6,18.3,90.5,1.4,16.2,Combo_HighStudy_LowMarks,Marks_Critical,Consistency_Warning
74.7,67.4,13.9,74.5,3.6,68.2,Attendance_Critical,ScreenTime_Warning,General_Balanced
68.7,34.2,8.9,98.7,3.4,26.6,Combo_LowStudy_LowConsistency,Attendance_Critical,Marks_Critical
94.1,39.5,8.0,92.0,6.4,49.6,StudyHours_Critical,Marks_Critical,ScreenTime_Critical
79.9,37.3,2.5,80.2,7.3,36.3,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
89.4,45.9,8.2,62.3,4.5,60.8,Combo_HighScreen_LowHomework,ScreenTime_Warning,General_Balanced
59.8,28.0,7.1,79.4,7.0,91.6,Attendance_Critical,StudyHours_Critical,Marks_Critical
98.2,57.3,10.6,84.4,1.2,24.5,Consistency_Warning,Attendance_Success,General_Balanced
79.5,60.8,15.3,92.6,6.0,93.5,Attendance_Warning,ScreenTime_Critical,StudyHours_Success
60.5,35.9,19.5,57.6,1.1,80.4,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
73.6,29.9,4.7,63.3,3.9,78.0,Attendance_Critical,StudyHours_Critical,Marks_Critical
84.7,56.7,18.0,35.6,5.9,49.0,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
58.9,88.0,19.5,38.9,5.0,81.0,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
55.8,39.1,17.0,89.2,7.7,49.4,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
81.5,36.5,2.4,63.3,1.8,40.8,Attendance_Warning,StudyHours_Critical,Marks_Critical
67.6,57.6,10.6,96.9,6.4,91.9,Attendance_Critical,ScreenTime_Critical,Consistency_Success
62.8,53.2,17.8,56.0,3.2,38.3,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
74.7,24.9,8.9,49.1,1.1,33.9,Combo_LowStudy_LowConsistency,Attendance_Critical,Marks_Critical
64.4,68.3,13.0,38.2,1.8,56.4,Attendance_Critical,General_Balanced,General_Balanced
88.7,25.8,2.0,30.4,4.8,89.8,Combo_HighScreen_LowHomework,StudyHours_Critical,Marks_Critical
72.1,23.2,18.6,49.8,8.0,20.2,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
76.8,42.7,11.0,44.9,4.4,30.3,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Warning
59.4,64.2,12.1,79.1,4.9,24.3,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
70.2,36.6,12.0,87.9,7.2,85.9,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
69.8,40.8,6.9,52.2,1.4,19.7,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
94.6,82.0,13.2,65.3,7.6,38.8,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
83.0,50.7,16.0,86.7,7.2,81.6,Attendance_Warning,ScreenTime_Critical,StudyHours_Success
70.3,78.2,16.8,31.6,3.5,69.3,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
57.0,76.9,12.5,41.3,2.3,87.8,Attendance_Critical,Consistency_Success,General_Balanced
96.7,29.2,16.3,88.9,1.9,58.2,Combo_HighStudy_LowMarks,Marks_Critical,Attendance_Success
67.6,60.2,11.0,62.5,5.6,75.0,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
66.8,93.9,6.1,72.9,1.2,96.3,Attendance_Critical,StudyHours_Critical,Marks_Success
55.7,30.5,8.4,79.5,3.6,79.2,Attendance_Critical,Marks_Critical,ScreenTime_Warning
91.8,81.3,20.0,86.2,6.3,85.4,ScreenTime_Critical,StudyHours_Success,Marks_Success
63.9,22.9,12.9,60.1,6.9,56.2,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
51.8,35.0,11.4,62.7,4.1,64.1,Combo_HighScreen_LowHomework,Attendance_Critical,Marks_Critical
71.1,37.8,7.9,54.8,2.3,59.5,Attendance_Critical,StudyHours_Critical,Marks_Critical
76.2,48.9,19.9,39.4,2.2,79.5,Combo_HighStudy_LowMarks,Attendance_Warning,StudyHours_Success
83.3,41.6,4.0,53.7,3.1,38.2,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
71.9,44.1,11.4,85.6,4.2,42.3,Attendance_Critical,ScreenTime_Warning,General_Balanced
65.1,23.3,7.4,47.8,3.0,23.7,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
96.6,48.1,5.7,82.3,4.4,61.5,StudyHours_Critical,ScreenTime_Warning,Attendance_Success
52.3,42.5,4.1,98.2,5.2,17.6,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
83.2,63.1,12.1,32.7,2.6,82.8,Attendance_Warning,Consistency_Success,General_Balanced
93.9,94.1,13.0,87.1,2.2,13.5,Consistency_Warning,Marks_Success,General_Balanced
65.7,57.2,6.2,67.7,6.2,33.6,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
55.2,48.3,10.5,37.7,1.4,83.8,Attendance_Critical,Consistency_Success,General_Balanced
57.5,60.3,9.7,57.5,7.9,86.0,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
81.7,21.5,2.4,88.7,7.8,19.5,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
85.7,33.2,5.0,70.4,2.1,88.8,StudyHours_Critical,Marks_Critical,Consistency_Success
65.3,49.4,11.8,91.7,1.7,36.2,Attendance_Critical,Consistency_Warning,General_Balanced
51.5,71.2,6.0,70.4,2.8,80.8,Attendance_Critical,StudyHours_Critical,Consistency_Success
79.9,68.9,2.5,37.4,7.0,60.5,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
74.1,65.7,16.3,52.7,7.5,55.0,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
80.9,69.8,12.7,87.5,4.0,47.2,Attendance_Warning,ScreenTime_Warning,General_Balanced
82.1,50.6,14.8,73.2,1.4,58.5,Attendance_Warning,General_Balanced,General_Balanced
76.0,56.6,13.5,64.8,4.8,81.3,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Warning
61.5,28.7,10.5,70.6,1.3,56.0,Attendance_Critical,Marks_Critical,General_Balanced
53.2,48.3,18.6,96.1,6.2,44.3,Combo_HighStudy_LowMarks,Attendance_Critical,ScreenTime_Critical
67.0,54.1,16.4,45.9,2.8,98.9,Attendance_Critical,StudyHours_Success,Consistency_Success
94.5,38.1,16.4,63.5,4.1,81.9,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Marks_Critical
83.8,54.5,9.6,83.2,1.2,46.9,Attendance_Warning,General_Balanced,General_Balanced
68.5,39.1,7.7,86.4,4.1,72.7,Attendance_Critical,StudyHours_Critical,Marks_Critical
58.2,73.1,14.6,85.9,4.5,24.2,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
73.3,67.0,7.7,53.6,3.2,85.2,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
62.4,69.9,18.0,91.0,3.0,40.9,Attendance_Critical,StudyHours_Success,General_Balanced
88.6,71.2,10.4,35.1,5.5,55.1,Combo_HighScreen_LowHomework,ScreenTime_Critical,General_Balanced
85.7,66.3,19.6,93.4,6.4,94.1,ScreenTime_Critical,StudyHours_Success,Consistency_Success
76.0,65.0,19.8,47.7,5.9,80.3,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
85.3,53.4,6.9,75.5,2.1,15.6,Combo_LowStudy_LowConsistency,StudyHours_Critical,Consistency_Warning
96.5,57.2,11.1,91.1,3.3,63.4,ScreenTime_Warning,Attendance_Success,General_Balanced
59.2,54.9,8.3,66.2,7.0,24.8,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
85.1,39.6,6.5,49.1,6.1,89.6,Combo_HighScreen_LowHomework,StudyHours_Critical,Marks_Critical
60.8,49.4,4.0,54.2,3.1,98.5,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
57.7,83.8,12.6,81.8,1.4,63.9,Attendance_Critical,Marks_Success,General_Balanced
55.5,46.7,2.4,54.5,5.0,43.8,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
76.2,23.7,6.3,33.5,6.9,94.3,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
55.0,76.4,9.7,86.2,6.6,25.0,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Critical
61.7,25.9,14.9,34.8,3.6,67.1,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
91.9,29.7,6.3,37.9,5.8,42.0,Combo_HighScreen_LowHomework,StudyHours_Critical,Marks_Critical
50.6,34.6,2.0,83.6,4.4,61.3,Attendance_Critical,StudyHours_Critical,Marks_Critical
58.4,32.9,6.2,64.2,5.2,32.0,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
54.0,50.2,16.1,92.1,4.6,48.7,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
70.9,68.7,9.8,57.2,2.8,60.8,Attendance_Critical,General_Balanced,General_Balanced
75.3,84.6,12.7,39.4,7.5,19.7,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
71.4,92.9,11.2,51.5,2.2,79.6,Attendance_Critical,Marks_Success,General_Balanced
64.9,29.2,8.6,75.6,4.2,97.7,Attendance_Critical,Marks_Critical,ScreenTime_Warning
76.1,60.7,16.6,68.5,6.2,64.2,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
64.3,31.5,8.0,57.7,5.1,10.5,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
89.4,73.4,15.0,99.2,7.3,12.4,ScreenTime_Critical,Consistency_Warning,StudyHours_Success
64.0,61.4,19.7,95.9,6.3,59.5,Attendance_Critical,ScreenTime_Critical,StudyHours_Success
80.4,59.2,11.2,38.7,3.7,76.0,Attendance_Warning,ScreenTime_Warning,General_Balanced
55.8,81.3,3.4,97.2,7.8,96.3,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
90.6,26.4,11.3,33.3,7.5,98.3,Combo_HighScreen_LowHomework,Marks_Critical,ScreenTime_Critical
61.0,34.3,11.9,45.8,1.7,19.8,Attendance_Critical,Marks_Critical,Consistency_Warning
54.9,65.9,4.7,65.3,4.9,63.5,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
76.8,38.5,13.2,43.5,1.9,44.8,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
54.6,93.0,2.3,44.3,5.5,93.3,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
53.3,25.1,13.4,31.9,4.9,55.4,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
83.0,94.2,10.1,47.9,2.0,21.8,Attendance_Warning,Consistency_Warning,Marks_Success
58.8,31.9,4.9,31.8,1.7,97.1,Attendance_Critical,StudyHours_Critical,Marks_Critical
73.9,70.4,8.5,99.6,1.1,39.8,Combo_LowStudy_LowConsistency,Attendance_Critical,Consistency_Warning
51.7,70.5,12.5,54.3,5.6,23.2,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
97.6,51.2,18.5,61.0,4.1,36.5,Combo_HighScreen_LowHomework,ScreenTime_Warning,Consistency_Warning
88.6,52.6,13.6,83.9,4.3,23.9,ScreenTime_Warning,Consistency_Warning,General_Balanced
99.7,30.7,14.6,36.5,7.1,23.4,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Marks_Critical
60.7,53.8,10.0,88.0,5.7,21.1,Attendance_Critical,ScreenTime_Critical,Consistency_Warning
73.0,30.8,18.9,70.6,1.6,95.6,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
89.9,53.5,13.0,59.6,1.5,72.9,General_Balanced,General_Balanced,General_Balanced
94.3,86.7,3.8,49.8,1.4,50.0,StudyHours_Critical,Marks_Success,General_Balanced
50.8,85.3,9.7,88.5,3.1,83.6,Attendance_Critical,ScreenTime_Warning,Marks_Success
56.1,48.1,2.9,60.3,6.1,94.2,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
92.2,94.3,10.1,51.0,3.3,39.0,ScreenTime_Warning,Consistency_Warning,Marks_Success
60.6,31.4,5.7,96.9,7.9,14.8,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
85.6,41.6,12.2,34.7,5.2,83.0,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,ScreenTime_Critical
90.8,36.8,17.3,73.7,4.9,23.1,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Warning
62.9,65.6,19.1,65.5,3.8,73.2,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
56.8,24.1,17.2,41.6,4.7,18.4,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
83.6,62.6,18.6,78.5,7.7,77.0,Attendance_Warning,ScreenTime_Critical,StudyHours_Success
93.1,63.1,13.4,63.2,6.1,18.5,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
99.2,28.7,12.4,77.3,4.0,69.9,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Warning
60.0,41.6,14.2,78.8,3.9,73.1,Combo_HighStudy_LowMarks,Attendance_Critical,ScreenTime_Warning
75.2,84.2,14.5,36.2,6.2,75.9,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
88.2,67.6,9.1,87.7,6.1,14.3,Combo_LowStudy_LowConsistency,ScreenTime_Critical,Consistency_Warning
63.2,81.4,17.2,84.7,1.7,22.8,Attendance_Critical,Consistency_Warning,StudyHours_Success
82.1,26.0,4.0,52.3,6.7,25.8,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Warning
69.1,63.4,8.3,91.6,6.2,62.9,Attendance_Critical,ScreenTime_Critical,General_Balanced
55.7,50.4,3.1,95.1,6.9,11.9,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
74.1,64.5,9.5,96.7,7.3,11.6,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Critical
